Date,Open,High,Low,Close,Adj Close,Volume
2016-07-15,181.500000,181.839996,180.559998,181.399994,173.991989,2475200
2016-07-18,181.440002,181.699997,180.750000,181.110001,173.713837,1224400
2016-07-19,181.110001,181.649994,180.289993,181.240005,173.838516,1051300
2016-07-20,181.729996,182.270004,181.320007,181.419998,174.011185,1413300
2016-07-21,181.289993,181.559998,179.699997,180.259995,172.898514,1870800
2016-07-22,180.419998,180.529999,179.360001,180.440002,173.071182,1205600
2016-07-25,180.199997,180.419998,178.919998,179.630005,172.294281,1937000
2016-07-26,177.169998,178.990005,176.139999,177.660004,170.404724,3421600
2016-07-27,177.410004,178.940002,177.410004,178.270004,170.989807,2348300
2016-07-28,177.649994,178.369995,177.029999,177.979996,170.711639,1799500
2016-07-29,178.110001,178.820007,177.619995,178.360001,171.076141,1621900
2016-08-01,177.080002,178.539993,177.080002,178.289993,171.009003,1598400
2016-08-02,178.580002,178.619995,177.240005,178.360001,171.076141,2115100
2016-08-03,178.720001,179.130005,177.970001,178.380005,171.095322,1419300
2016-08-04,178.960007,179.419998,177.639999,177.809998,170.548569,1071800
2016-08-05,178.250000,179.009995,177.369995,178.570007,171.277573,1799500
2016-08-08,178.899994,179.020004,178.270004,178.580002,171.287155,1327700
2016-08-09,178.369995,178.899994,177.940002,178.389999,171.104904,1098900
2016-08-10,178.119995,178.850006,177.850006,178.820007,171.517365,1226300
2016-08-11,179.080002,181.100006,178.880005,181.000000,173.608307,2028700
2016-08-12,181.470001,181.470001,179.899994,180.270004,172.908112,1232900
2016-08-15,181.000000,181.389999,180.460007,180.559998,173.186279,1268200
2016-08-16,180.119995,180.330002,179.210007,179.250000,171.929794,1363600
2016-08-17,178.669998,180.089996,178.320007,179.869995,173.599472,1358500
2016-08-18,179.699997,179.699997,178.580002,179.179993,172.933517,1087900
2016-08-19,178.660004,179.779999,178.080002,179.610001,173.348541,1305300
2016-08-22,179.179993,179.589996,178.369995,179.070007,172.827362,1336400
2016-08-23,179.610001,180.539993,179.279999,179.770004,173.502960,1195800
2016-08-24,179.410004,179.960007,179.009995,179.410004,173.155502,1137100
2016-08-25,179.089996,180.320007,179.050003,179.580002,173.319565,840300
2016-08-26,180.190002,181.250000,178.919998,179.410004,173.155502,1324700
2016-08-29,179.860001,180.699997,179.279999,180.500000,174.207504,1035700
2016-08-30,180.720001,181.020004,179.589996,180.149994,173.869690,1039800
2016-08-31,179.490005,179.770004,178.580002,179.240005,172.991425,1636000
2016-09-01,179.309998,180.169998,178.800003,179.979996,173.705627,1095300
2016-09-02,180.529999,181.490005,180.089996,180.809998,174.506714,1319000
2016-09-06,180.559998,181.279999,179.880005,180.460007,174.168900,1328100
2016-09-07,180.039993,180.539993,179.539993,179.750000,173.483658,1133200
2016-09-08,179.190002,180.210007,178.940002,180.100006,173.821472,1418000
2016-09-09,178.889999,179.000000,175.639999,175.639999,169.516937,2083300
2016-09-12,175.000000,178.399994,174.690002,178.100006,171.891174,1913300
2016-09-13,176.830002,177.600006,175.949997,176.070007,169.931946,1864600
2016-09-14,175.960007,177.350006,175.199997,175.619995,169.497635,1864800
2016-09-15,175.529999,177.000000,175.360001,176.589996,170.433823,1663800
2016-09-16,175.880005,175.949997,174.389999,175.059998,168.957153,3358800
2016-09-19,176.050003,177.949997,176.050003,176.720001,170.559280,1747100
2016-09-20,177.710007,178.500000,177.330002,177.600006,171.408600,1598600
2016-09-21,177.880005,179.800003,177.500000,179.589996,173.329224,1760000
2016-09-22,179.830002,181.660004,179.649994,179.850006,173.580185,1849000
2016-09-23,179.399994,179.699997,177.190002,177.389999,171.205933,1911000
2016-09-26,176.850006,176.910004,175.800003,175.949997,169.816132,1821000
2016-09-27,175.610001,177.029999,175.580002,176.300003,170.153931,2433600
2016-09-28,176.779999,177.979996,176.690002,177.589996,171.398956,1694000
2016-09-29,177.479996,177.630005,174.869995,175.369995,169.256332,1853600
2016-09-30,176.580002,177.149994,176.089996,176.229996,170.086380,2419400
2016-10-03,175.330002,175.949997,174.399994,175.039993,168.937836,1785600
2016-10-04,174.589996,174.970001,171.199997,171.679993,165.694992,3166900
2016-10-05,171.660004,172.559998,171.339996,172.389999,166.380234,2305500
2016-10-06,171.929993,172.320007,170.600006,171.639999,165.656357,2273400
2016-10-07,171.899994,171.940002,170.039993,171.330002,165.357178,2249100
2016-10-10,171.839996,172.750000,170.940002,171.139999,165.173798,1928200
2016-10-11,170.240005,170.470001,168.690002,169.679993,163.764694,1998700
2016-10-12,169.600006,170.179993,168.889999,169.720001,163.803299,1554100
2016-10-13,168.869995,170.309998,168.460007,170.020004,164.092880,1919700
2016-10-14,170.990005,171.389999,170.300003,170.330002,164.392044,1512400
2016-10-17,170.539993,171.089996,169.940002,170.210007,164.276230,1229200
2016-10-18,171.679993,171.910004,169.839996,169.949997,164.025299,1179400
2016-10-19,170.800003,170.940002,169.660004,169.910004,163.986710,1164200
2016-10-20,169.570007,170.339996,168.990005,169.860001,163.938431,1210500
2016-10-21,168.110001,169.559998,167.720001,169.500000,163.590988,2013200
2016-10-24,172.649994,173.440002,170.899994,171.270004,165.299286,2668500
2016-10-25,169.470001,169.889999,165.110001,166.229996,160.434967,3826200
2016-10-26,165.690002,167.789993,165.410004,166.509995,160.705215,2174900
2016-10-27,166.869995,166.949997,165.279999,165.759995,159.981354,1486400
2016-10-28,166.550003,167.179993,165.139999,165.770004,159.991013,1934300
2016-10-31,166.460007,166.539993,165.179993,165.300003,159.537399,2289100
2016-11-01,165.399994,165.809998,163.850006,164.250000,158.523987,2455600
2016-11-02,164.699997,166.369995,163.910004,165.729996,159.952408,2233400
2016-11-03,166.139999,167.639999,165.259995,166.830002,161.014069,2505000
2016-11-04,167.210007,167.850006,166.419998,166.479996,160.676270,1927500
2016-11-07,168.149994,169.889999,167.979996,169.740005,163.822617,1930900
2016-11-08,169.899994,172.050003,169.779999,171.029999,165.067657,1955700
2016-11-09,165.839996,171.000000,165.839996,170.389999,164.449936,3659300
2016-11-10,170.160004,174.669998,169.789993,174.279999,168.204330,3280000
2016-11-11,174.050003,175.130005,173.729996,175.080002,168.976456,1868200
2016-11-14,175.229996,175.509995,171.899994,172.910004,166.882095,2604000
2016-11-15,173.160004,174.250000,171.910004,174.240005,168.165741,2177100
2016-11-16,173.130005,173.229996,171.570007,172.009995,167.077850,2020500
2016-11-17,172.009995,173.250000,172.009995,172.770004,167.816071,1783700
2016-11-18,172.509995,173.279999,172.289993,172.960007,168.000641,1711100
2016-11-21,171.419998,171.979996,170.720001,171.520004,166.601929,1993900
2016-11-22,171.669998,172.080002,171.279999,171.910004,166.980728,1553300
2016-11-23,172.080002,172.750000,171.759995,172.250000,167.310974,1477900
2016-11-25,172.210007,173.990005,172.210007,173.490005,168.515427,945800
2016-11-28,173.559998,173.770004,172.279999,172.500000,167.553802,1677700
2016-11-29,172.539993,173.289993,172.149994,172.770004,167.816071,1483200
2016-11-30,172.199997,173.190002,171.589996,171.740005,166.815613,2595800
2016-12-01,171.639999,172.740005,171.449997,172.630005,167.680099,1756900
2016-12-02,172.529999,173.690002,172.240005,172.429993,167.485825,1871500
2016-12-05,172.630005,172.949997,171.089996,171.619995,166.699036,2181300
2016-12-06,171.820007,172.029999,171.229996,171.800003,166.873886,1467500
2016-12-07,172.380005,176.059998,171.970001,176.050003,171.002014,3164300
2016-12-08,176.080002,176.350006,174.770004,175.880005,170.836884,1790700
2016-12-09,175.360001,178.869995,175.300003,178.490005,173.372040,2650400
2016-12-12,178.250000,179.809998,177.570007,179.639999,174.489090,2296100
2016-12-13,179.570007,180.059998,176.770004,178.830002,173.702301,2708600
2016-12-14,179.160004,179.389999,176.410004,176.600006,171.536270,2234200
2016-12-15,177.259995,177.580002,175.050003,176.020004,170.972870,2055600
2016-12-16,176.559998,178.500000,176.550003,177.449997,172.361877,3749600
2016-12-19,177.610001,178.669998,177.320007,178.160004,173.051514,1382000
2016-12-20,178.339996,179.330002,178.059998,178.649994,173.527466,1378200
2016-12-21,178.600006,179.529999,178.419998,178.429993,173.313766,1555900
2016-12-22,178.889999,179.460007,177.979996,179.199997,174.061691,1225600
2016-12-23,179.089996,179.289993,178.529999,178.750000,173.624603,731100
2016-12-27,178.660004,179.199997,178.570007,178.919998,173.789719,651000
2016-12-28,178.880005,179.449997,178.020004,178.080002,172.973801,1287900
2016-12-29,178.289993,179.139999,178.029999,178.410004,173.294357,1102000
2016-12-30,179.000000,179.479996,178.289993,178.570007,173.449783,1594200
2017-01-03,178.830002,180.000000,177.220001,178.050003,172.944687,2509300
2017-01-04,178.029999,178.899994,177.610001,178.320007,173.206940,1542000
2017-01-05,178.259995,179.139999,176.889999,177.710007,172.614410,1447800
2017-01-06,177.289993,178.600006,175.800003,178.229996,173.119492,1625000
2017-01-09,178.369995,178.380005,177.199997,177.270004,172.187027,1617800
2017-01-10,177.360001,177.490005,176.309998,176.580002,171.516815,2030100
2017-01-11,176.630005,178.449997,176.389999,177.889999,172.789261,1579600
2017-01-12,176.970001,177.699997,175.750000,177.440002,172.352173,1321800
2017-01-13,177.580002,177.910004,176.830002,177.389999,172.303574,1265500
2017-01-17,177.000000,177.679993,176.250000,177.259995,172.177307,1553300
2017-01-18,177.899994,179.440002,177.380005,178.490005,173.372040,1804600
2017-01-19,179.250000,179.800003,177.759995,178.679993,173.556595,1464400
2017-01-20,179.199997,179.460007,177.830002,178.490005,173.372040,1761900
2017-01-23,177.910004,178.990005,177.130005,178.509995,173.391479,1986800
2017-01-24,177.500000,177.759995,174.419998,175.970001,170.924316,3473200
2017-01-25,177.089996,178.630005,176.570007,176.729996,171.662521,3462600
2017-01-26,176.309998,177.229996,176.039993,176.820007,171.749939,2235900
2017-01-27,177.479996,177.979996,176.830002,177.479996,172.390991,1623700
2017-01-30,177.250000,177.729996,174.869995,175.419998,170.390076,1823100
2017-01-31,174.740005,175.460007,173.809998,174.820007,169.807297,1845500
2017-02-01,175.169998,175.800003,174.300003,175.169998,170.147263,2272900
2017-02-02,174.130005,174.779999,173.550003,174.179993,169.185623,3106800
2017-02-03,174.020004,175.300003,173.850006,175.039993,170.020966,2820500
2017-02-06,174.119995,176.199997,173.899994,175.100006,170.079269,1622800
2017-02-07,176.080002,176.399994,175.149994,175.759995,170.720306,1247400
2017-02-08,175.619995,177.600006,175.490005,177.070007,171.992783,2145700
2017-02-09,176.869995,178.550003,176.869995,178.179993,173.070938,2009700
2017-02-10,178.300003,179.580002,178.190002,179.000000,173.867432,1392400
2017-02-13,179.860001,181.380005,179.259995,181.020004,175.829514,1929800
2017-02-14,180.860001,182.000000,180.649994,181.600006,176.392883,2035900
2017-02-15,180.300003,181.830002,180.149994,181.699997,177.639374,1762900
2017-02-16,181.750000,183.460007,181.619995,183.410004,179.311157,2164000
2017-02-17,183.429993,183.600006,182.529999,182.949997,178.861435,1961500
2017-02-21,182.789993,183.619995,182.039993,183.369995,179.272064,1736300
2017-02-22,183.399994,186.119995,183.080002,186.039993,181.882401,2850900
2017-02-23,185.910004,187.460007,185.710007,187.190002,183.006699,2401600
2017-02-24,186.820007,188.410004,186.300003,187.410004,183.221786,2126300
2017-02-27,187.500000,187.550003,186.380005,186.910004,182.732971,1393800
2017-02-28,186.729996,187.500000,186.309998,186.350006,182.185471,1932100
2017-03-01,188.080002,190.539993,188.009995,189.860001,185.617020,2226200
2017-03-02,189.460007,190.100006,189.029999,189.889999,185.646362,1764000
2017-03-03,189.889999,190.240005,188.539993,189.309998,185.079315,1627400
2017-03-06,188.929993,189.240005,188.270004,188.899994,184.678482,1668700
2017-03-07,188.289993,189.259995,188.250000,189.089996,184.864227,1662300
2017-03-08,189.720001,190.210007,188.970001,189.509995,185.274841,1563700
2017-03-09,189.250000,190.389999,189.169998,189.899994,185.656128,1556700
2017-03-10,190.639999,191.240005,190.029999,191.210007,186.936859,2515000
2017-03-13,191.770004,191.960007,190.460007,191.520004,187.239929,1972700
2017-03-14,190.929993,191.440002,189.110001,190.330002,186.076538,1893600
2017-03-15,190.179993,191.860001,189.720001,191.199997,186.927078,2047000
2017-03-16,191.059998,191.639999,189.639999,190.309998,186.056961,1937100
2017-03-17,190.820007,192.360001,190.350006,192.360001,188.061157,4228100
2017-03-20,192.520004,193.500000,192.279999,193.009995,188.696625,2085600
2017-03-21,193.490005,193.490005,191.509995,192.130005,187.836288,1895100
2017-03-22,192.300003,192.880005,190.460007,192.220001,187.924286,1627300
2017-03-23,192.119995,192.970001,191.229996,192.139999,187.846085,1482000
2017-03-24,192.119995,192.619995,190.899994,191.509995,187.230133,1435400
2017-03-27,190.699997,191.000000,189.160004,190.429993,186.174271,1984600
2017-03-28,189.940002,191.490005,189.600006,190.990005,186.721756,2330200
2017-03-29,190.589996,191.279999,190.259995,190.679993,186.418686,1692200
2017-03-30,190.740005,191.490005,190.100006,191.279999,187.005295,1835400
2017-03-31,191.300003,192.399994,190.990005,191.330002,187.054184,1730000
2017-04-03,191.869995,192.169998,189.949997,190.720001,186.457809,1546700
2017-04-04,190.570007,190.979996,189.779999,190.190002,185.939651,1349900
2017-04-05,190.699997,192.419998,190.039993,190.240005,185.988525,1448700
2017-04-06,190.410004,191.020004,189.500000,189.889999,185.646362,1627400
2017-04-07,190.029999,190.559998,189.520004,189.990005,185.744110,1025200
2017-04-10,190.160004,190.520004,189.309998,189.710007,185.470367,1682700
2017-04-11,189.130005,190.089996,188.990005,190.070007,185.822342,1459600
2017-04-12,190.309998,190.490005,189.399994,189.699997,185.460602,1416100
2017-04-13,189.250000,189.860001,188.619995,188.649994,184.434052,1274400
2017-04-17,189.309998,190.360001,189.289993,190.360001,186.105850,1543600
2017-04-18,189.759995,190.839996,189.509995,190.220001,185.968979,1176900
2017-04-19,190.800003,191.130005,189.520004,189.830002,185.587692,1340400
2017-04-20,190.020004,192.110001,189.899994,191.160004,186.887985,1748200
2017-04-21,191.149994,191.619995,190.589996,191.500000,187.220383,2584200
2017-04-24,193.000000,194.449997,192.929993,194.229996,189.889359,2709600
2017-04-25,193.990005,195.610001,192.360001,195.130005,190.769272,4182200
2017-04-26,195.699997,196.899994,194.990005,195.000000,190.642166,2641200
2017-04-27,195.429993,196.539993,195.110001,196.110001,191.727356,1770200
2017-04-28,196.149994,197.119995,195.539993,195.830002,191.453613,2461000
2017-05-01,195.500000,195.729996,194.470001,194.809998,190.456421,1498500
2017-05-02,195.160004,196.529999,194.580002,196.529999,192.137955,2467200
2017-05-03,196.600006,197.869995,195.710007,197.630005,193.213379,2339500
2017-05-04,198.300003,199.539993,197.759995,199.509995,195.051376,2320800
2017-05-05,199.669998,199.899994,198.979996,199.399994,194.943802,1688600
2017-05-08,198.839996,199.149994,198.300003,198.649994,194.210571,1575900
2017-05-09,199.360001,199.360001,197.529999,197.960007,193.536026,1747800
2017-05-10,197.369995,197.589996,196.529999,196.639999,192.245514,2247700
2017-05-11,196.039993,196.940002,195.259995,196.750000,192.353043,1705000
2017-05-12,195.899994,197.119995,195.860001,196.570007,192.177078,1323100
2017-05-15,196.669998,197.740005,196.229996,197.630005,193.213379,1474500
2017-05-16,197.479996,197.940002,196.860001,197.910004,193.487137,1183600
2017-05-17,196.740005,196.740005,194.720001,194.839996,191.623398,1881800
2017-05-18,194.500000,195.820007,193.539993,195.240005,192.016830,1929000
2017-05-19,196.300003,196.300003,194.449997,195.800003,192.567566,1894700
2017-05-22,196.350006,198.669998,196.350006,198.509995,195.232803,1835900
2017-05-23,198.729996,198.970001,197.520004,197.729996,194.465683,1514200
2017-05-24,198.490005,198.529999,197.279999,197.490005,194.229660,1206400
2017-05-25,198.410004,199.610001,197.750000,199.539993,196.245804,1508000
2017-05-26,199.139999,200.690002,198.970001,200.669998,197.357147,1410600
2017-05-30,200.309998,203.029999,199.960007,202.440002,199.097931,2171100
2017-05-31,202.729996,204.470001,202.270004,204.470001,201.094437,3096800
2017-06-01,204.250000,204.899994,203.679993,204.350006,200.976410,2352700
2017-06-02,205.059998,207.389999,204.789993,206.699997,203.287613,1831900
2017-06-05,206.770004,207.330002,206.220001,206.220001,202.815536,1253100
2017-06-06,206.009995,206.660004,205.410004,205.410004,202.018906,1458800
2017-06-07,205.729996,205.869995,204.100006,205.009995,201.625519,1885600
2017-06-08,205.009995,206.029999,204.089996,205.940002,202.540176,2441400
2017-06-09,206.000000,206.970001,205.639999,206.929993,203.513824,1893100
2017-06-12,206.929993,208.419998,205.500000,207.389999,203.966217,2388200
2017-06-13,207.580002,209.669998,207.559998,209.110001,205.657837,1688800
2017-06-14,209.779999,210.789993,209.529999,210.009995,206.542969,1585300
2017-06-15,209.500000,211.320007,209.440002,211.289993,207.801834,1594100
2017-06-16,211.729996,213.460007,211.440002,213.240005,209.719635,3420600
2017-06-19,214.000000,214.000000,212.699997,213.360001,209.837662,1667600
2017-06-20,213.449997,214.570007,213.050003,213.360001,209.837662,1531200
2017-06-21,214.020004,214.020004,212.089996,212.860001,209.345917,1812900
2017-06-22,212.729996,213.119995,212.089996,212.220001,208.716492,1400400
2017-06-23,212.000000,213.169998,211.710007,212.899994,209.385254,1584900
2017-06-26,212.789993,213.470001,212.309998,212.610001,209.100037,1352100
2017-06-27,212.000000,212.500000,209.380005,209.779999,206.316772,2240200
2017-06-28,210.779999,211.179993,210.089996,210.619995,207.142899,1542900
2017-06-29,211.050003,211.050003,207.080002,207.850006,204.418640,1809900
2017-06-30,209.910004,209.910004,207.850006,208.190002,204.753021,1770000
2017-07-03,209.139999,210.339996,208.750000,209.830002,206.365936,1040200
2017-07-05,210.000000,210.240005,209.410004,209.759995,206.297089,1065300
2017-07-06,209.050003,209.720001,207.889999,208.020004,204.585831,1189900
2017-07-07,208.500000,210.149994,208.050003,209.589996,206.129913,1531000
2017-07-10,209.600006,211.740005,208.990005,210.490005,207.015060,1308400
2017-07-11,210.410004,211.199997,208.000000,209.660004,206.198761,1268100
2017-07-12,210.910004,212.779999,210.270004,211.300003,207.811691,1447900
2017-07-13,211.199997,212.000000,210.179993,211.089996,207.605133,1138800
2017-07-14,211.520004,212.240005,210.630005,211.770004,208.273911,1062000
2017-07-17,212.199997,212.199997,210.589996,211.679993,208.185394,1311300
2017-07-18,210.679993,211.520004,210.300003,211.309998,207.821503,1562600
2017-07-19,211.509995,212.110001,211.169998,212.100006,208.598465,825300
2017-07-20,212.210007,213.410004,212.059998,212.449997,208.942688,1347400
2017-07-21,211.649994,211.839996,209.479996,211.160004,207.673981,2246200
2017-07-24,211.199997,211.660004,210.000000,210.000000,206.533142,2165200
2017-07-25,202.649994,204.500000,197.169998,199.389999,196.098297,6593000
2017-07-26,200.449997,201.149994,198.550003,199.029999,195.744217,2922100
2017-07-27,199.139999,200.559998,197.669998,200.050003,196.747406,2174500
2017-07-28,200.789993,201.039993,198.690002,199.720001,196.422852,1488000
2017-07-31,200.000000,201.660004,199.809998,201.169998,197.848892,1833600
2017-08-01,202.289993,203.309998,201.759995,203.179993,199.825714,2015100
2017-08-02,203.190002,205.600006,202.820007,205.410004,202.018906,2029600
2017-08-03,205.910004,207.639999,205.119995,207.619995,204.192413,2054200
2017-08-04,207.949997,208.610001,206.110001,207.649994,204.221924,1522700
2017-08-07,207.899994,208.399994,206.679993,207.440002,204.015411,1172600
2017-08-08,206.830002,207.889999,205.690002,206.429993,203.022064,1856300
2017-08-09,206.690002,207.910004,205.589996,206.479996,203.071243,1622200
2017-08-10,205.619995,207.160004,205.179993,206.229996,202.825363,1571500
2017-08-11,206.850006,206.850006,205.630005,205.979996,202.579483,1452800
2017-08-14,206.660004,207.630005,206.070007,207.369995,203.946548,1254200
2017-08-15,207.000000,207.839996,206.509995,207.179993,203.759674,1048500
2017-08-16,207.210007,208.630005,206.619995,207.919998,204.487473,1704300
2017-08-17,207.789993,208.119995,205.279999,205.350006,201.959900,1396500
2017-08-18,205.350006,205.630005,203.449997,203.529999,200.169952,1838600
2017-08-21,203.800003,204.899994,203.009995,204.550003,201.173111,1567600
2017-08-22,205.199997,205.860001,204.630005,205.460007,202.068085,2091200
2017-08-23,204.050003,204.100006,202.320007,202.669998,200.470612,1267300
2017-08-24,203.889999,203.889999,201.960007,202.119995,199.926575,1230800
2017-08-25,203.440002,203.449997,202.050003,202.130005,199.936478,1238100
2017-08-28,202.779999,203.270004,201.850006,202.460007,200.262909,1174700
2017-08-29,202.199997,203.080002,201.330002,202.919998,200.717896,991300
2017-08-30,202.919998,203.690002,202.000000,203.690002,201.479538,1196200
2017-08-31,204.320007,204.619995,203.020004,204.320007,202.102707,1567900
2017-09-01,204.610001,204.910004,203.229996,203.559998,201.350952,1413000
2017-09-05,202.250000,202.529999,200.509995,200.979996,198.798950,1934500
2017-09-06,201.750000,202.250000,201.240005,202.050003,199.857346,2236200
2017-09-07,201.470001,204.710007,201.470001,204.460007,202.241196,1701500
2017-09-08,204.350006,206.119995,203.160004,205.690002,203.457840,1474000
2017-09-11,206.460007,209.779999,206.089996,209.559998,207.285843,1806700
2017-09-12,209.910004,210.960007,209.259995,209.639999,207.364975,1441200
2017-09-13,209.119995,210.289993,208.570007,209.490005,207.216614,1129600
2017-09-14,209.149994,211.910004,208.740005,211.429993,209.135544,1984200
2017-09-15,212.589996,214.119995,210.660004,213.350006,211.034714,3636400
2017-09-18,214.000000,214.039993,212.570007,213.759995,211.440262,1272400
2017-09-19,214.229996,214.649994,212.850006,213.559998,211.242432,1429700
2017-09-20,211.770004,212.600006,208.309998,210.509995,208.225525,2987200
2017-09-21,210.899994,211.619995,210.240005,210.440002,208.156296,1382400
2017-09-22,209.639999,211.300003,209.279999,210.759995,208.472809,1493300
2017-09-25,210.979996,211.220001,209.369995,210.729996,208.443146,1609200
2017-09-26,211.259995,212.830002,210.929993,211.029999,208.739883,1224600
2017-09-27,211.089996,211.380005,208.160004,209.479996,207.206711,1865100
2017-09-28,208.300003,209.880005,208.250000,209.550003,207.275955,2092800
2017-09-29,209.059998,209.899994,208.729996,209.899994,207.622147,1632200
2017-10-02,210.729996,212.789993,210.029999,212.759995,210.451111,1292100
2017-10-03,212.619995,214.600006,211.380005,214.570007,212.241470,1634900
2017-10-04,214.850006,216.940002,214.500000,216.520004,214.170319,1636400
2017-10-05,216.490005,217.610001,215.899994,216.369995,214.021942,1740500
2017-10-06,216.000000,216.539993,215.270004,216.520004,214.170319,1650800
2017-10-09,215.960007,217.210007,215.690002,216.679993,214.328568,1054600
2017-10-10,217.380005,217.600006,216.550003,216.750000,214.397812,1170900
2017-10-11,216.750000,216.860001,214.660004,216.509995,214.160416,2052900
2017-10-12,216.600006,217.639999,216.289993,217.589996,215.228699,1908000
2017-10-13,218.830002,219.759995,216.800003,217.720001,215.357285,1461600
2017-10-16,217.699997,218.729996,217.199997,218.720001,216.346436,1185200
2017-10-17,218.490005,218.720001,216.470001,217.750000,215.386963,2150800
2017-10-18,217.520004,218.639999,217.369995,218.270004,215.901321,1413600
2017-10-19,218.490005,219.250000,217.470001,219.240005,216.860794,1369000
2017-10-20,219.949997,221.320007,219.190002,221.320007,218.918228,1647800
2017-10-23,221.759995,222.779999,221.199997,221.550003,219.145737,2161300
2017-10-24,229.000000,238.899994,228.990005,234.649994,232.103561,6508400
2017-10-25,235.009995,237.940002,233.940002,237.679993,235.100677,4114500
2017-10-26,238.259995,238.800003,232.309998,232.940002,230.412125,3385000
2017-10-27,234.229996,234.949997,232.550003,234.740005,232.192596,2000400
2017-10-30,233.660004,233.660004,230.639999,231.020004,228.512970,2722600
2017-10-31,231.380005,231.600006,229.809998,230.190002,227.691971,1908200
2017-11-01,231.000000,231.759995,229.110001,230.179993,227.682053,1389900
2017-11-02,230.240005,232.800003,229.550003,232.229996,229.709824,1609500
2017-11-03,231.559998,232.580002,230.919998,232.220001,229.699936,1582700
2017-11-06,232.220001,232.630005,230.149994,230.309998,227.810654,1334700
2017-11-07,230.380005,230.770004,229.139999,230.050003,227.553482,1553600
2017-11-08,229.839996,230.649994,229.380005,229.830002,227.335876,1510200
2017-11-09,228.539993,229.399994,227.050003,228.389999,225.911499,1575800
2017-11-10,227.470001,228.440002,226.160004,227.449997,224.981689,1295800
2017-11-13,226.729996,228.429993,226.259995,228.220001,225.743332,1765300
2017-11-14,228.139999,229.960007,226.750000,229.330002,226.841293,1393200
2017-11-15,228.070007,228.509995,226.039993,227.399994,224.932236,1512100
2017-11-16,227.789993,229.990005,227.789993,229.419998,226.930313,1224800
2017-11-17,228.429993,229.919998,227.740005,229.360001,226.870972,1741800
2017-11-20,229.899994,233.589996,229.550003,231.490005,228.977859,1700000
2017-11-21,232.210007,235.710007,232.210007,234.089996,231.549637,2122600
2017-11-22,233.059998,233.860001,231.399994,231.580002,230.222473,1371800
2017-11-24,232.029999,232.039993,230.809998,231.380005,230.023636,659100
2017-11-27,231.750000,234.529999,231.130005,234.000000,232.628281,1780800
2017-11-28,234.119995,235.940002,233.380005,235.630005,234.248734,1871700
2017-11-29,236.050003,238.190002,235.639999,238.009995,236.614761,1754600
2017-11-30,238.860001,243.449997,237.690002,243.139999,241.714706,4003400
2017-12-01,243.190002,243.630005,239.149994,241.149994,239.736359,2232300
2017-12-04,243.050003,244.229996,238.509995,239.259995,237.857437,2468700
2017-12-05,240.220001,240.259995,237.860001,238.259995,236.863297,1543100
2017-12-06,240.330002,241.080002,236.970001,238.669998,237.270905,1924100
2017-12-07,238.449997,241.289993,237.929993,240.300003,238.891357,1367100
2017-12-08,240.000000,241.009995,237.490005,238.130005,236.734070,1999800
2017-12-11,239.190002,240.210007,237.860001,239.300003,237.897217,1742900
2017-12-12,236.580002,241.679993,236.119995,236.580002,235.193161,2766300
2017-12-13,236.910004,239.589996,236.630005,239.110001,237.708328,2707900
2017-12-14,240.320007,240.800003,237.809998,238.080002,236.684357,1984700
2017-12-15,239.190002,239.679993,237.649994,238.000000,236.604828,4518700
2017-12-18,238.580002,240.009995,237.149994,238.419998,237.022369,2237300
2017-12-19,239.470001,239.740005,236.899994,238.389999,236.992538,1868900
2017-12-20,238.199997,238.470001,236.490005,236.919998,235.531158,1621600
2017-12-21,236.000000,237.250000,234.410004,234.779999,233.403702,2241600
2017-12-22,235.360001,236.080002,234.279999,234.729996,233.353989,1280600
2017-12-26,235.080002,236.279999,235.029999,235.449997,234.069778,789100
2017-12-27,235.520004,236.539993,234.839996,236.199997,234.815384,970500
2017-12-28,236.940002,237.080002,235.279999,235.720001,234.338196,1189700
2017-12-29,236.479996,237.309998,235.369995,235.369995,233.990250,1343900
